nohup: ignoring input
26 Mar 2018 04:23:54,661 DEBUG - Graphulo.TwoTable(738) -  1007204%00; :%00; [1] -> 739632 entries processed
26 Mar 2018 04:25:41,543 DEBUG - Graphulo.TwoTable(738) -  1022030%00; :%00; [1] -> 2360668 entries processed
26 Mar 2018 04:25:41,717 DEBUG - Graphulo.TwoTable(738) -  1803907%00; :%00; [1] -> 3709504 entries processed
26 Mar 2018 04:25:41,882 DEBUG - Graphulo.TwoTable(738) -  2895333%00; :%00; [1] -> 2576008 entries processed
26 Mar 2018 04:25:42,606 DEBUG - Graphulo.TwoTable(738) -  1972815%00; :%00; [1] -> 2861500 entries processed
26 Mar 2018 04:25:42,788 DEBUG - Graphulo.TwoTable(738) -  2115999%00; :%00; [1] -> 2718698 entries processed
26 Mar 2018 04:25:42,932 DEBUG - Graphulo.TwoTable(738) -  304752%00; :%00; [1] -> 2540586 entries processed
26 Mar 2018 04:25:43,256 DEBUG - Graphulo.TwoTable(738) -  206327%00; :%00; [1] -> 8225224 entries processed
26 Mar 2018 04:25:45,675 DEBUG - Graphulo.TwoTable(738) -  3778504%00; :%00; [1] -> 6369228 entries processed
26 Mar 2018 04:25:46,128 DEBUG - Graphulo.TwoTable(738) -  423144%00; :%00; [1] -> 7038326 entries processed
26 Mar 2018 04:25:46,285 DEBUG - Graphulo.TwoTable(738) -  305849%00; :%00; [1] -> 2163748 entries processed
26 Mar 2018 04:25:46,712 DEBUG - Graphulo.TwoTable(738) -  515994%00; :%00; [1] -> 5289428 entries processed
26 Mar 2018 04:25:46,729 DEBUG - Graphulo.TwoTable(738) -  1499320%00; :%00; [1] -> 1085290 entries processed
26 Mar 2018 04:25:47,395 DEBUG - Graphulo.TwoTable(738) -  1688063%00; :%00; [1] -> 2595628 entries processed
26 Mar 2018 04:25:47,876 DEBUG - Graphulo.TwoTable(738) -  4755949%00; :%00; [1] -> 177884 entries processed
26 Mar 2018 04:25:47,947 DEBUG - Graphulo.TwoTable(738) -  1451666%00; :%00; [1] -> 2305546 entries processed
26 Mar 2018 04:25:49,003 DEBUG - Graphulo.TwoTable(738) -  161189%00; :%00; [1] -> 315858 entries processed
26 Mar 2018 04:25:50,517 DEBUG - Graphulo.TwoTable(738) -  860017%00; :%00; [1] -> 3521386 entries processed
26 Mar 2018 04:25:51,139 DEBUG - Graphulo.TwoTable(738) -  86307%00; :%00; [1] -> 1005528 entries processed
26 Mar 2018 04:25:51,318 DEBUG - Graphulo.TwoTable(738) -  854244%00; :%00; [1] -> 2985856 entries processed
26 Mar 2018 04:25:51,635 DEBUG - Graphulo.TwoTable(738) -  3265296%00; :%00; [1] -> 2211522 entries processed
26 Mar 2018 04:25:51,636 DEBUG - Graphulo.TwoTable(738) -  1634633%00; :%00; [1] -> 2806346 entries processed
26 Mar 2018 04:25:51,675 DEBUG - Graphulo.TwoTable(738) -  972874%00; :%00; [1] -> 9129660 entries processed
26 Mar 2018 04:25:52,000 DEBUG - Graphulo.TwoTable(738) -  132634%00; :%00; [1] -> 740736 entries processed
26 Mar 2018 04:25:52,030 DEBUG - Graphulo.TwoTable(738) -  850651%00; :%00; [1] -> 2809536 entries processed
26 Mar 2018 04:25:52,212 DEBUG - Graphulo.TwoTable(738) -  4353198%00; :%00; [1] -> 1189558 entries processed
26 Mar 2018 04:25:52,234 DEBUG - Graphulo.TwoTable(738) -  446033%00; :%00; [1] -> 3251964 entries processed
26 Mar 2018 04:25:52,485 DEBUG - Graphulo.TwoTable(738) -  253018%00; :%00; [1] -> 93510 entries processed
26 Mar 2018 04:25:53,194 DEBUG - Graphulo.TwoTable(738) -  411149%00; :%00; [1] -> 896798 entries processed
26 Mar 2018 04:25:53,317 DEBUG - Graphulo.TwoTable(738) -  762408%00; :%00; [1] -> 3141874 entries processed
26 Mar 2018 04:25:56,154 DEBUG - Graphulo.TwoTable(738) -  2471641%00; :%00; [1] -> 4874630 entries processed
26 Mar 2018 04:25:56,272 DEBUG - Graphulo.TwoTable(738) -  621464%00; :%00; [1] -> 4602932 entries processed
26 Mar 2018 04:25:56,285 DEBUG - Graphulo.TwoTable(738) -  514539%00; :%00; [1] -> 1923814 entries processed
26 Mar 2018 04:25:56,421 DEBUG - Graphulo.TwoTable(738) -  1221606%00; :%00; [1] -> 2132940 entries processed
26 Mar 2018 04:25:56,422 DEBUG - Graphulo.TwoTable(738) -  2188937%00; :%00; [1] -> 3051882 entries processed
26 Mar 2018 04:25:57,241 DEBUG - Graphulo.TwoTable(738) -  1099994%00; :%00; [1] -> 5535842 entries processed
26 Mar 2018 04:25:57,241 DEBUG - Graphulo.TwoTable(738) -  607975%00; :%00; [1] -> 6613942 entries processed
26 Mar 2018 04:25:57,466 DEBUG - Graphulo.TwoTable(738) -  372969%00; :%00; [1] -> 1002042 entries processed
26 Mar 2018 04:25:57,548 DEBUG - Graphulo.TwoTable(738) -  3554300%00; :%00; [1] -> 3527470 entries processed
26 Mar 2018 04:25:57,754 DEBUG - Graphulo.TwoTable(738) -  1521484%00; :%00; [1] -> 2883526 entries processed
26 Mar 2018 04:25:59,997 DEBUG - Graphulo.TwoTable(738) -  476805%00; :%00; [1] -> 650998 entries processed
26 Mar 2018 04:26:00,717 DEBUG - Graphulo.TwoTable(738) -  105461%00; :%00; [1] -> 1226672 entries processed
26 Mar 2018 04:26:00,873 DEBUG - Graphulo.TwoTable(738) -  104351%00; :%00; [1] -> 145790 entries processed
26 Mar 2018 04:26:00,873 DEBUG - Graphulo.TwoTable(738) -  124311%00; :%00; [1] -> 441828 entries processed
26 Mar 2018 04:26:00,924 DEBUG - Graphulo.TwoTable(738) -  133790%00; :%00; [1] -> 5330630 entries processed
26 Mar 2018 04:26:00,984 DEBUG - Graphulo.TwoTable(738) -  188674%00; :%00; [1] -> 1074868 entries processed
26 Mar 2018 04:26:01,085 DEBUG - Graphulo.TwoTable(738) -  535079%00; :%00; [1] -> 2705518 entries processed
26 Mar 2018 04:26:01,214 DEBUG - Graphulo.TwoTable(738) -  74321%00; :%00; [1] -> 1529252 entries processed
26 Mar 2018 04:26:01,235 DEBUG - Graphulo.TwoTable(738) -  1929285%00; :%00; [1] -> 363066 entries processed
26 Mar 2018 04:26:01,255 DEBUG - Graphulo.TwoTable(738) -  1891326%00; :%00; [1] -> 3999174 entries processed
26 Mar 2018 04:26:01,255 DEBUG - Graphulo.TwoTable(738) -  1018033%00; :%00; [1] -> 4231876 entries processed
26 Mar 2018 04:26:01,651 DEBUG - Graphulo.TwoTable(738) -  1639776%00; :%00; [1] -> 4620662 entries processed
26 Mar 2018 04:26:03,845 DEBUG - Graphulo.TwoTable(738) -  1695617%00; :%00; [1] -> 3727282 entries processed
26 Mar 2018 04:26:04,070 DEBUG - Graphulo.TwoTable(738) -  2169464%00; :%00; [1] -> 472120 entries processed
26 Mar 2018 04:26:04,916 DEBUG - Graphulo.TwoTable(738) -  3894733%00; :%00; [1] -> 14786 entries processed
26 Mar 2018 04:26:04,950 DEBUG - Graphulo.TwoTable(738) -  1655274%00; :%00; [1] -> 4273754 entries processed
26 Mar 2018 04:26:05,123 DEBUG - Graphulo.TwoTable(738) -  1039283%00; :%00; [1] -> 6009398 entries processed
26 Mar 2018 04:26:05,442 DEBUG - Graphulo.TwoTable(738) -  1672568%00; :%00; [1] -> 6215564 entries processed
26 Mar 2018 04:26:05,736 DEBUG - Graphulo.TwoTable(738) -  678765%00; :%00; [1] -> 4528274 entries processed
26 Mar 2018 04:26:06,014 DEBUG - Graphulo.TwoTable(738) -  1494428%00; :%00; [1] -> 2499508 entries processed
26 Mar 2018 04:26:06,066 DEBUG - Graphulo.TwoTable(738) -  804704%00; :%00; [1] -> 5880382 entries processed
26 Mar 2018 04:26:06,366 DEBUG - Graphulo.TwoTable(738) -  1876226%00; :%00; [1] -> 4814918 entries processed
26 Mar 2018 04:26:06,493 DEBUG - Graphulo.TwoTable(738) -  852466%00; :%00; [1] -> 681780 entries processed
26 Mar 2018 04:26:06,865 DEBUG - Graphulo.TwoTable(738) -  299510%00; :%00; [1] -> 2405994 entries processed
26 Mar 2018 04:26:09,640 DEBUG - Graphulo.TwoTable(738) -  1879207%00; :%00; [1] -> 938946 entries processed
26 Mar 2018 04:26:09,890 DEBUG - Graphulo.TwoTable(738) -  1299439%00; :%00; [1] -> 2885216 entries processed
26 Mar 2018 04:26:09,890 DEBUG - Graphulo.TwoTable(738) -  1990291%00; :%00; [1] -> 3397168 entries processed
26 Mar 2018 04:26:10,575 DEBUG - Graphulo.TwoTable(738) -  451661%00; :%00; [1] -> 3653572 entries processed
26 Mar 2018 04:26:10,701 DEBUG - Graphulo.TwoTable(738) -  313551%00; :%00; [1] -> 942718 entries processed
26 Mar 2018 04:26:10,777 DEBUG - Graphulo.TwoTable(738) -  1229233%00; :%00; [1] -> 2573572 entries processed
26 Mar 2018 04:26:11,316 DEBUG - Graphulo.TwoTable(738) -  3819709%00; :%00; [1] -> 1661456 entries processed
26 Mar 2018 04:26:11,503 DEBUG - Graphulo.TwoTable(738) -  54419%00; :%00; [1] -> 1259758 entries processed
26 Mar 2018 04:26:13,594 DEBUG - Graphulo.TwoTable(738) -  351394%00; :%00; [1] -> 6176832 entries processed
26 Mar 2018 04:26:14,561 DEBUG - Graphulo.TwoTable(738) -  2193512%00; :%00; [1] -> 132180 entries processed
26 Mar 2018 04:26:14,561 DEBUG - Graphulo.TwoTable(738) -  615101%00; :%00; [1] -> 5148390 entries processed
26 Mar 2018 04:26:15,359 DEBUG - Graphulo.TwoTable(738) -  1746505%00; :%00; [1] -> 2129650 entries processed
26 Mar 2018 04:26:15,813 DEBUG - Graphulo.TwoTable(738) -  307865%00; :%00; [1] -> 1846174 entries processed
26 Mar 2018 04:26:16,956 DEBUG - Graphulo.TwoTable(738) -  465491%00; :%00; [1] -> 3944914 entries processed
26 Mar 2018 04:26:17,019 DEBUG - Graphulo.TwoTable(738) -  1985704%00; :%00; [1] -> 593822 entries processed
26 Mar 2018 04:26:17,043 DEBUG - Graphulo.TwoTable(738) -  1919647%00; :%00; [1] -> 479000 entries processed
26 Mar 2018 04:26:17,043 DEBUG - Graphulo.TwoTable(738) -  315983%00; :%00; [1] -> 1145446 entries processed
26 Mar 2018 04:26:18,176 DEBUG - Graphulo.TwoTable(738) -  865011%00; :%00; [1] -> 2796236 entries processed
26 Mar 2018 04:26:18,597 DEBUG - Graphulo.TwoTable(738) -  1600414%00; :%00; [1] -> 1441104 entries processed
26 Mar 2018 04:26:18,876 DEBUG - Graphulo.TwoTable(738) -  658653%00; :%00; [1] -> 3143698 entries processed
26 Mar 2018 04:26:18,877 DEBUG - Graphulo.TwoTable(738) -  953933%00; :%00; [1] -> 7787744 entries processed
26 Mar 2018 04:26:18,877 DEBUG - Graphulo.TwoTable(738) -  374013%00; :%00; [1] -> 1583858 entries processed
26 Mar 2018 04:26:18,877 DEBUG - Graphulo.TwoTable(738) -  171746%00; :%00; [1] -> 2612014 entries processed
26 Mar 2018 04:26:18,940 DEBUG - Graphulo.TwoTable(738) -  1234295%00; :%00; [1] -> 2072874 entries processed
26 Mar 2018 04:26:18,941 DEBUG - Graphulo.TwoTable(738) -  207499%00; :%00; [1] -> 315252 entries processed
26 Mar 2018 04:26:19,405 DEBUG - Graphulo.TwoTable(738) -  199601%00; :%00; [1] -> 1144634 entries processed
26 Mar 2018 04:26:19,953 DEBUG - Graphulo.TwoTable(738) -  4379014%00; :%00; [1] -> 5048310 entries processed
26 Mar 2018 04:26:20,022 DEBUG - Graphulo.TwoTable(738) -  793330%00; :%00; [1] -> 4292646 entries processed
26 Mar 2018 04:26:20,640 DEBUG - Graphulo.TwoTable(738) -  16604%00; :%00; [1] -> 936110 entries processed
26 Mar 2018 04:26:20,645 DEBUG - Graphulo.TwoTable(738) -  768379%00; :%00; [1] -> 4106386 entries processed
26 Mar 2018 04:26:22,600 DEBUG - Graphulo.TwoTable(738) -  3455593%00; :%00; [1] -> 2457540 entries processed
26 Mar 2018 04:26:23,557 DEBUG - Graphulo.TwoTable(738) -  1833762%00; :%00; [1] -> 112592 entries processed
26 Mar 2018 04:26:23,620 DEBUG - Graphulo.TwoTable(738) -  155983%00; :%00; [1] -> 3152866 entries processed
26 Mar 2018 04:26:23,693 DEBUG - Graphulo.TwoTable(738) -  4076629%00; :%00; [1] -> 1297100 entries processed
26 Mar 2018 04:26:23,735 DEBUG - Graphulo.TwoTable(738) -  344789%00; :%00; [1] -> 3907860 entries processed
26 Mar 2018 04:26:23,760 DEBUG - Graphulo.TwoTable(738) -  3700001%00; :%00; [1] -> 2910564 entries processed
26 Mar 2018 04:26:23,836 DEBUG - Graphulo.TwoTable(738) -  1432239%00; :%00; [1] -> 3231242 entries processed
26 Mar 2018 04:26:23,844 DEBUG - Graphulo.TwoTable(738) -  1373450%00; :%00; [1] -> 3304800 entries processed
26 Mar 2018 04:26:24,044 DEBUG - Graphulo.TwoTable(738) -  564023%00; :%00; [1] -> 7905124 entries processed
26 Mar 2018 04:26:24,549 DEBUG - Graphulo.TwoTable(738) -  1031306%00; :%00; [1] -> 9626998 entries processed
26 Mar 2018 04:26:24,888 DEBUG - Graphulo.TwoTable(738) -  1517127%00; :%00; [1] -> 2070844 entries processed
26 Mar 2018 04:26:24,910 DEBUG - Graphulo.TwoTable(738) -  4320750%00; :%00; [1] -> 730264 entries processed
26 Mar 2018 04:26:25,178 DEBUG - Graphulo.TwoTable(738) -  2733401%00; :%00; [1] -> 2193574 entries processed
26 Mar 2018 04:26:25,183 DEBUG - Graphulo.TwoTable(738) -  421835%00; :%00; [1] -> 640200 entries processed
26 Mar 2018 04:26:28,752 DEBUG - Graphulo.TwoTable(738) -  154269%00; :%00; [1] -> 1831458 entries processed
26 Mar 2018 04:26:29,036 DEBUG - Graphulo.TwoTable(738) -  709063%00; :%00; [1] -> 3267854 entries processed
26 Mar 2018 04:26:29,062 DEBUG - Graphulo.TwoTable(738) -  846820%00; :%00; [1] -> 3015576 entries processed
26 Mar 2018 04:26:29,083 DEBUG - Graphulo.TwoTable(738) -  102589%00; :%00; [1] -> 4022602 entries processed
26 Mar 2018 04:26:29,157 DEBUG - Graphulo.TwoTable(738) -  595096%00; :%00; [1] -> 2937082 entries processed
26 Mar 2018 04:26:29,207 DEBUG - Graphulo.TwoTable(738) -  4470877%00; :%00; [1] -> 449614 entries processed
26 Mar 2018 04:26:29,302 DEBUG - Graphulo.TwoTable(738) -  1997114%00; :%00; [1] -> 1697914 entries processed
26 Mar 2018 04:26:29,336 DEBUG - Graphulo.TwoTable(738) -  336326%00; :%00; [1] -> 1292276 entries processed
26 Mar 2018 04:26:29,417 DEBUG - Graphulo.TwoTable(738) -  645689%00; :%00; [1] -> 5980492 entries processed
26 Mar 2018 04:26:29,469 DEBUG - Graphulo.TwoTable(738) -  836504%00; :%00; [1] -> 2868492 entries processed
26 Mar 2018 04:26:32,890 DEBUG - Graphulo.TwoTable(738) -  1082579%00; :%00; [1] -> 7844652 entries processed
26 Mar 2018 04:26:33,109 DEBUG - Graphulo.TwoTable(738) -  1966371%00; :%00; [1] -> 419262 entries processed
26 Mar 2018 04:26:33,144 DEBUG - Graphulo.TwoTable(738) -  370791%00; :%00; [1] -> 6882842 entries processed
26 Mar 2018 04:26:33,277 DEBUG - Graphulo.TwoTable(738) -  2444%00; :%00; [1] -> 2641812 entries processed
26 Mar 2018 04:26:36,292 DEBUG - Graphulo.TwoTable(738) -  2970704%00; :%00; [1] -> 2498034 entries processed
26 Mar 2018 04:26:36,346 DEBUG - Graphulo.TwoTable(738) -  104743%00; :%00; [1] -> 4315472 entries processed
26 Mar 2018 04:26:36,464 DEBUG - Graphulo.TwoTable(738) -  210249%00; :%00; [1] -> 2736070 entries processed
26 Mar 2018 04:26:36,509 DEBUG - Graphulo.TwoTable(738) -  99659%00; :%00; [1] -> 10194376 entries processed
26 Mar 2018 04:26:36,512 DEBUG - Graphulo.TwoTable(738) -  920616%00; :%00; [1] -> 10434864 entries processed
26 Mar 2018 04:26:36,782 DEBUG - Graphulo.TwoTable(738) -  958061%00; :%00; [1] -> 5354308 entries processed
26 Mar 2018 04:26:36,851 DEBUG - Graphulo.TwoTable(738) -  977379%00; :%00; [1] -> 21536728 entries processed
26 Mar 2018 04:26:37,008 DEBUG - Graphulo.TwoTable(738) -  471597%00; :%00; [1] -> 1664568 entries processed
26 Mar 2018 04:26:37,083 DEBUG - Graphulo.TwoTable(738) -  560381%00; :%00; [1] -> 9746204 entries processed
26 Mar 2018 04:26:37,138 DEBUG - Graphulo.TwoTable(738) -  58653%00; :%00; [1] -> 1535474 entries processed
26 Mar 2018 04:26:37,806 DEBUG - Graphulo.TwoTable(738) -  2438036%00; :%00; [1] -> 2400308 entries processed
26 Mar 2018 04:26:37,855 DEBUG - Graphulo.TwoTable(738) -  1023034%00; :%00; [1] -> 3975068 entries processed
26 Mar 2018 04:26:37,878 DEBUG - Graphulo.TwoTable(738) -  625857%00; :%00; [1] -> 5870080 entries processed
26 Mar 2018 04:26:40,604 DEBUG - Graphulo.TwoTable(738) -  410050%00; :%00; [1] -> 841950 entries processed
26 Mar 2018 04:26:41,005 DEBUG - Graphulo.TwoTable(738) -  182605%00; :%00; [1] -> 1610082 entries processed
26 Mar 2018 04:26:41,396 DEBUG - Graphulo.TwoTable(738) -  36840%00; :%00; [1] -> 3766798 entries processed
26 Mar 2018 04:26:41,956 DEBUG - Graphulo.TwoTable(738) -  4182725%00; :%00; [1] -> 3843164 entries processed
26 Mar 2018 04:26:42,002 DEBUG - Graphulo.TwoTable(738) -  561293%00; :%00; [1] -> 8134950 entries processed
26 Mar 2018 04:26:42,168 DEBUG - Graphulo.TwoTable(738) -  1126907%00; :%00; [1] -> 4038488 entries processed
26 Mar 2018 04:26:43,426 DEBUG - Graphulo.TwoTable(738) -  1727534%00; :%00; [1] -> 1246270 entries processed
26 Mar 2018 04:26:45,438 DEBUG - Graphulo.TwoTable(738) -  3390789%00; :%00; [1] -> 244076 entries processed
26 Mar 2018 04:26:45,587 DEBUG - Graphulo.TwoTable(738) -  257665%00; :%00; [1] -> 2066530 entries processed
26 Mar 2018 04:26:45,784 DEBUG - Graphulo.TwoTable(738) -  25826%00; :%00; [1] -> 1899050 entries processed
26 Mar 2018 04:26:45,801 DEBUG - Graphulo.TwoTable(738) -  3199838%00; :%00; [1] -> 3793270 entries processed
26 Mar 2018 04:26:46,021 DEBUG - Graphulo.TwoTable(738) -  1399592%00; :%00; [1] -> 4350304 entries processed
26 Mar 2018 04:26:48,402 DEBUG - Graphulo.TwoTable(738) -  4407858%00; :%00; [1] -> 746624 entries processed
26 Mar 2018 04:26:50,629 DEBUG - Graphulo.TwoTable(738) -  357680%00; :%00; [1] -> 193496 entries processed
26 Mar 2018 04:26:50,629 DEBUG - Graphulo.TwoTable(738) -  2706835%00; :%00; [1] -> 3359264 entries processed
26 Mar 2018 04:26:50,731 DEBUG - Graphulo.TwoTable(738) -  1468296%00; :%00; [1] -> 1623590 entries processed
26 Mar 2018 04:26:50,792 DEBUG - Graphulo.TwoTable(738) -  293781%00; :%00; [1] -> 3034818 entries processed
26 Mar 2018 04:26:51,503 DEBUG - Graphulo.TwoTable(738) -  819566%00; :%00; [1] -> 3136162 entries processed
26 Mar 2018 04:26:51,539 DEBUG - Graphulo.TwoTable(738) -  1318363%00; :%00; [1] -> 4261782 entries processed
26 Mar 2018 04:26:51,868 DEBUG - Graphulo.TwoTable(738) -  498331%00; :%00; [1] -> 5576852 entries processed
26 Mar 2018 04:26:52,047 DEBUG - Graphulo.TwoTable(738) -  397675%00; :%00; [1] -> 4331736 entries processed
26 Mar 2018 04:26:52,213 DEBUG - Graphulo.TwoTable(738) -  15539%00; :%00; [1] -> 2557862 entries processed
26 Mar 2018 04:26:52,505 DEBUG - Graphulo.TwoTable(738) -  1749100%00; :%00; [1] -> 2377524 entries processed
26 Mar 2018 04:26:52,511 DEBUG - Graphulo.TwoTable(738) -  1936144%00; :%00; [1] -> 3871818 entries processed
26 Mar 2018 04:26:52,511 DEBUG - Graphulo.TwoTable(738) -  1340773%00; :%00; [1] -> 4513294 entries processed
26 Mar 2018 04:26:52,910 DEBUG - Graphulo.TwoTable(738) -  715462%00; :%00; [1] -> 3310918 entries processed
26 Mar 2018 04:26:54,062 DEBUG - Graphulo.TwoTable(738) -  185600%00; :%00; [1] -> 568694 entries processed
26 Mar 2018 04:26:54,997 DEBUG - Graphulo.TwoTable(738) -  148944%00; :%00; [1] -> 375962 entries processed
26 Mar 2018 04:26:56,428 DEBUG - Graphulo.TwoTable(738) -  192051%00; :%00; [1] -> 2156602 entries processed
26 Mar 2018 04:26:56,770 DEBUG - Graphulo.TwoTable(738) -  2456197%00; :%00; [1] -> 4414338 entries processed
26 Mar 2018 04:26:56,796 DEBUG - Graphulo.TwoTable(738) -  1274758%00; :%00; [1] -> 1754170 entries processed
26 Mar 2018 04:26:56,820 DEBUG - Graphulo.TwoTable(738) -  4028238%00; :%00; [1] -> 20234 entries processed
26 Mar 2018 04:26:56,881 DEBUG - Graphulo.TwoTable(738) -  381220%00; :%00; [1] -> 688926 entries processed
26 Mar 2018 04:26:56,917 DEBUG - Graphulo.TwoTable(738) -  1196256%00; :%00; [1] -> 1687772 entries processed
26 Mar 2018 04:26:57,064 DEBUG - Graphulo.TwoTable(738) -  696469%00; :%00; [1] -> 4707046 entries processed
26 Mar 2018 04:26:57,360 DEBUG - Graphulo.TwoTable(738) -  1218129%00; :%00; [1] -> 2025660 entries processed
26 Mar 2018 04:26:57,372 DEBUG - Graphulo.TwoTable(738) -  273050%00; :%00; [1] -> 1646784 entries processed
26 Mar 2018 04:26:58,255 DEBUG - Graphulo.TwoTable(738) -  48264%00; :%00; [1] -> 649740 entries processed
26 Mar 2018 04:26:58,790 DEBUG - Graphulo.TwoTable(738) -  1015345%00; :%00; [1] -> 7893330 entries processed
26 Mar 2018 04:27:00,935 DEBUG - Graphulo.TwoTable(738) -  1382105%00; :%00; [1] -> 5781416 entries processed
26 Mar 2018 04:27:01,257 DEBUG - Graphulo.TwoTable(738) -  341692%00; :%00; [1] -> 2477206 entries processed
26 Mar 2018 04:27:01,702 DEBUG - Graphulo.TwoTable(738) -  372323%00; :%00; [1] -> 11039872 entries processed
26 Mar 2018 04:27:02,282 DEBUG - Graphulo.TwoTable(738) -  596776%00; :%00; [1] -> 9283738 entries processed
26 Mar 2018 04:27:04,388 DEBUG - Graphulo.TwoTable(738) -  68053%00; :%00; [1] -> 269540 entries processed
26 Mar 2018 04:27:04,415 DEBUG - Graphulo.TwoTable(738) -  570550%00; :%00; [1] -> 7264562 entries processed
26 Mar 2018 04:27:04,520 DEBUG - Graphulo.TwoTable(738) -  816634%00; :%00; [1] -> 4162684 entries processed
26 Mar 2018 04:27:05,435 DEBUG - Graphulo.TwoTable(738) -  707737%00; :%00; [1] -> 3384730 entries processed
26 Mar 2018 04:27:05,500 DEBUG - Graphulo.TwoTable(738) -  4686037%00; :%00; [1] -> 826684 entries processed
26 Mar 2018 04:27:05,827 DEBUG - Graphulo.TwoTable(738) -  591486%00; :%00; [1] -> 4604316 entries processed
26 Mar 2018 04:27:06,149 DEBUG - Graphulo.TwoTable(738) -  1659230%00; :%00; [1] -> 864128 entries processed
26 Mar 2018 04:27:06,300 DEBUG - Graphulo.TwoTable(738) -  4499605%00; :%00; [1] -> 475960 entries processed
26 Mar 2018 04:27:06,702 DEBUG - Graphulo.TwoTable(738) -  92435%00; :%00; [1] -> 4262802 entries processed
26 Mar 2018 04:27:06,890 DEBUG - Graphulo.TwoTable(738) -  3801144%00; :%00; [1] -> 3825528 entries processed
26 Mar 2018 04:27:07,578 DEBUG - Graphulo.TwoTable(738) -  189488%00; :%00; [1] -> 5484000 entries processed
26 Mar 2018 04:27:09,539 DEBUG - Graphulo.TwoTable(738) -  112690%00; :%00; [1] -> 14728 entries processed
26 Mar 2018 04:27:09,776 DEBUG - Graphulo.TwoTable(738) -  1642%00; :%00; [1] -> 541380 entries processed
26 Mar 2018 04:27:09,862 DEBUG - Graphulo.TwoTable(738) -  484388%00; :%00; [1] -> 2761974 entries processed
26 Mar 2018 04:27:09,990 DEBUG - Graphulo.TwoTable(738) -  1553503%00; :%00; [1] -> 370610 entries processed
26 Mar 2018 04:27:10,053 DEBUG - Graphulo.TwoTable(738) -  113121%00; :%00; [1] -> 1478038 entries processed
