nohup: ignoring input
26 Mar 2018 02:00:13,843 DEBUG - Graphulo.TwoTable(738) -  681142%00; :%00; [1] -> 1260658 entries processed
26 Mar 2018 02:00:32,082 DEBUG - Graphulo.TwoTable(738) -  1108861%00; :%00; [1] -> 32304 entries processed
26 Mar 2018 02:00:32,082 DEBUG - Graphulo.TwoTable(738) -  18614%00; :%00; [1] -> 287292 entries processed
26 Mar 2018 02:00:32,229 DEBUG - Graphulo.TwoTable(738) -  5890%00; :%00; [1] -> 288810 entries processed
26 Mar 2018 02:00:32,229 DEBUG - Graphulo.TwoTable(738) -  17405%00; :%00; [1] -> 80746 entries processed
26 Mar 2018 02:00:32,346 DEBUG - Graphulo.TwoTable(738) -  101818%00; :%00; [1] -> 690476 entries processed
26 Mar 2018 02:00:32,346 DEBUG - Graphulo.TwoTable(738) -  1051023%00; :%00; [1] -> 1401468 entries processed
26 Mar 2018 02:00:32,367 DEBUG - Graphulo.TwoTable(738) -  124701%00; :%00; [1] -> 128356 entries processed
26 Mar 2018 02:00:32,375 DEBUG - Graphulo.TwoTable(738) -  26085%00; :%00; [1] -> 273056 entries processed
26 Mar 2018 02:00:32,375 DEBUG - Graphulo.TwoTable(738) -  98181%00; :%00; [1] -> 12400 entries processed
26 Mar 2018 02:00:32,376 DEBUG - Graphulo.TwoTable(738) -  230475%00; :%00; [1] -> 30568 entries processed
26 Mar 2018 02:00:32,390 DEBUG - Graphulo.TwoTable(738) -  223226%00; :%00; [1] -> 336442 entries processed
26 Mar 2018 02:00:32,390 DEBUG - Graphulo.TwoTable(738) -  28939%00; :%00; [1] -> 797158 entries processed
26 Mar 2018 02:00:32,401 DEBUG - Graphulo.TwoTable(738) -  107838%00; :%00; [1] -> 387198 entries processed
26 Mar 2018 02:00:32,402 DEBUG - Graphulo.TwoTable(738) -  168892%00; :%00; [1] -> 105614 entries processed
26 Mar 2018 02:00:32,438 DEBUG - Graphulo.TwoTable(738) -  4988%00; :%00; [1] -> 164796 entries processed
26 Mar 2018 02:00:32,439 DEBUG - Graphulo.TwoTable(738) -  69854%00; :%00; [1] -> 564812 entries processed
26 Mar 2018 02:00:32,459 DEBUG - Graphulo.TwoTable(738) -  107599%00; :%00; [1] -> 383878 entries processed
26 Mar 2018 02:00:32,463 DEBUG - Graphulo.TwoTable(738) -  55330%00; :%00; [1] -> 17598 entries processed
26 Mar 2018 02:00:32,463 DEBUG - Graphulo.TwoTable(738) -  327449%00; :%00; [1] -> 321850 entries processed
26 Mar 2018 02:00:32,485 DEBUG - Graphulo.TwoTable(738) -  1122578%00; :%00; [1] -> 389528 entries processed
26 Mar 2018 02:00:32,512 DEBUG - Graphulo.TwoTable(738) -  216367%00; :%00; [1] -> 227336 entries processed
26 Mar 2018 02:00:32,512 DEBUG - Graphulo.TwoTable(738) -  217324%00; :%00; [1] -> 129206 entries processed
26 Mar 2018 02:00:32,714 DEBUG - Graphulo.TwoTable(738) -  11153%00; :%00; [1] -> 83428 entries processed
26 Mar 2018 02:00:32,715 DEBUG - Graphulo.TwoTable(738) -  711352%00; :%00; [1] -> 85666 entries processed
26 Mar 2018 02:00:32,715 DEBUG - Graphulo.TwoTable(738) -  3016%00; :%00; [1] -> 14072 entries processed
26 Mar 2018 02:00:32,715 DEBUG - Graphulo.TwoTable(738) -  136392%00; :%00; [1] -> 62470 entries processed
26 Mar 2018 02:00:32,733 DEBUG - Graphulo.TwoTable(738) -  674918%00; :%00; [1] -> 98096 entries processed
26 Mar 2018 02:00:32,764 DEBUG - Graphulo.TwoTable(738) -  14439%00; :%00; [1] -> 119292 entries processed
26 Mar 2018 02:00:32,765 DEBUG - Graphulo.TwoTable(738) -  4321%00; :%00; [1] -> 104754 entries processed
26 Mar 2018 02:00:32,824 DEBUG - Graphulo.TwoTable(738) -  4849%00; :%00; [1] -> 652926 entries processed
26 Mar 2018 02:00:32,852 DEBUG - Graphulo.TwoTable(738) -  737516%00; :%00; [1] -> 1214924 entries processed
26 Mar 2018 02:00:32,853 DEBUG - Graphulo.TwoTable(738) -  500070%00; :%00; [1] -> 72248 entries processed
26 Mar 2018 02:00:32,853 DEBUG - Graphulo.TwoTable(738) -  21566%00; :%00; [1] -> 492130 entries processed
26 Mar 2018 02:00:33,374 DEBUG - Graphulo.TwoTable(738) -  121968%00; :%00; [1] -> 426836 entries processed
26 Mar 2018 02:00:33,375 DEBUG - Graphulo.TwoTable(738) -  122520%00; :%00; [1] -> 1454946 entries processed
26 Mar 2018 02:00:34,114 DEBUG - Graphulo.TwoTable(738) -  176334%00; :%00; [1] -> 417838 entries processed
26 Mar 2018 02:00:34,114 DEBUG - Graphulo.TwoTable(738) -  1021%00; :%00; [1] -> 1844362 entries processed
26 Mar 2018 02:00:34,202 DEBUG - Graphulo.TwoTable(738) -  442092%00; :%00; [1] -> 157026 entries processed
26 Mar 2018 02:00:34,315 DEBUG - Graphulo.TwoTable(738) -  329188%00; :%00; [1] -> 1082354 entries processed
26 Mar 2018 02:00:34,424 DEBUG - Graphulo.TwoTable(738) -  95177%00; :%00; [1] -> 939272 entries processed
26 Mar 2018 02:00:35,175 DEBUG - Graphulo.TwoTable(738) -  6376%00; :%00; [1] -> 358020 entries processed
26 Mar 2018 02:00:35,176 DEBUG - Graphulo.TwoTable(738) -  92268%00; :%00; [1] -> 163538 entries processed
26 Mar 2018 02:00:35,928 DEBUG - Graphulo.TwoTable(738) -  353005%00; :%00; [1] -> 299314 entries processed
26 Mar 2018 02:00:35,928 DEBUG - Graphulo.TwoTable(738) -  678427%00; :%00; [1] -> 2155238 entries processed
26 Mar 2018 02:00:35,929 DEBUG - Graphulo.TwoTable(738) -  92778%00; :%00; [1] -> 322342 entries processed
26 Mar 2018 02:00:36,027 DEBUG - Graphulo.TwoTable(738) -  913%00; :%00; [1] -> 106550 entries processed
26 Mar 2018 02:00:36,341 DEBUG - Graphulo.TwoTable(738) -  418252%00; :%00; [1] -> 327346 entries processed
26 Mar 2018 02:00:36,579 DEBUG - Graphulo.TwoTable(738) -  1055570%00; :%00; [1] -> 176314 entries processed
26 Mar 2018 02:00:36,640 DEBUG - Graphulo.TwoTable(738) -  10610%00; :%00; [1] -> 571794 entries processed
26 Mar 2018 02:00:36,958 DEBUG - Graphulo.TwoTable(738) -  140353%00; :%00; [1] -> 265462 entries processed
26 Mar 2018 02:00:37,002 DEBUG - Graphulo.TwoTable(738) -  7780%00; :%00; [1] -> 1871562 entries processed
26 Mar 2018 02:00:37,002 DEBUG - Graphulo.TwoTable(738) -  103908%00; :%00; [1] -> 7387462 entries processed
26 Mar 2018 02:00:37,323 DEBUG - Graphulo.TwoTable(738) -  4697%00; :%00; [1] -> 2237168 entries processed
26 Mar 2018 02:00:37,339 DEBUG - Graphulo.TwoTable(738) -  135682%00; :%00; [1] -> 645734 entries processed
26 Mar 2018 02:00:37,597 DEBUG - Graphulo.TwoTable(738) -  160156%00; :%00; [1] -> 60270 entries processed
26 Mar 2018 02:00:37,902 DEBUG - Graphulo.TwoTable(738) -  663931%00; :%00; [1] -> 57930 entries processed
26 Mar 2018 02:00:37,909 DEBUG - Graphulo.TwoTable(738) -  218191%00; :%00; [1] -> 118816 entries processed
26 Mar 2018 02:00:37,923 DEBUG - Graphulo.TwoTable(738) -  219025%00; :%00; [1] -> 333620 entries processed
26 Mar 2018 02:00:38,053 DEBUG - Graphulo.TwoTable(738) -  5124%00; :%00; [1] -> 1634266 entries processed
26 Mar 2018 02:00:38,108 DEBUG - Graphulo.TwoTable(738) -  4898%00; :%00; [1] -> 112 entries processed
26 Mar 2018 02:00:38,117 DEBUG - Graphulo.TwoTable(738) -  109428%00; :%00; [1] -> 16976 entries processed
26 Mar 2018 02:00:38,120 DEBUG - Graphulo.TwoTable(738) -  37340%00; :%00; [1] -> 1142706 entries processed
26 Mar 2018 02:00:38,184 DEBUG - Graphulo.TwoTable(738) -  1227%00; :%00; [1] -> 305418 entries processed
26 Mar 2018 02:00:38,444 DEBUG - Graphulo.TwoTable(738) -  71061%00; :%00; [1] -> 2031812 entries processed
26 Mar 2018 02:00:38,462 DEBUG - Graphulo.TwoTable(738) -  72%00; :%00; [1] -> 284280 entries processed
26 Mar 2018 02:00:38,583 DEBUG - Graphulo.TwoTable(738) -  54569%00; :%00; [1] -> 18156 entries processed
26 Mar 2018 02:00:38,587 DEBUG - Graphulo.TwoTable(738) -  128864%00; :%00; [1] -> 18192 entries processed
26 Mar 2018 02:00:38,635 DEBUG - Graphulo.TwoTable(738) -  86998%00; :%00; [1] -> 195114 entries processed
26 Mar 2018 02:00:38,636 DEBUG - Graphulo.TwoTable(738) -  20051%00; :%00; [1] -> 101382 entries processed
26 Mar 2018 02:00:38,734 DEBUG - Graphulo.TwoTable(738) -  101689%00; :%00; [1] -> 345772 entries processed
26 Mar 2018 02:00:38,947 DEBUG - Graphulo.TwoTable(738) -  279477%00; :%00; [1] -> 411766 entries processed
26 Mar 2018 02:00:39,112 DEBUG - Graphulo.TwoTable(738) -  1040609%00; :%00; [1] -> 38576 entries processed
26 Mar 2018 02:00:39,323 DEBUG - Graphulo.TwoTable(738) -  16049%00; :%00; [1] -> 310014 entries processed
26 Mar 2018 02:00:39,466 DEBUG - Graphulo.TwoTable(738) -  72513%00; :%00; [1] -> 1119370 entries processed
26 Mar 2018 02:00:39,467 DEBUG - Graphulo.TwoTable(738) -  94165%00; :%00; [1] -> 289974 entries processed
26 Mar 2018 02:00:39,467 DEBUG - Graphulo.TwoTable(738) -  104324%00; :%00; [1] -> 626606 entries processed
26 Mar 2018 02:00:39,467 DEBUG - Graphulo.TwoTable(738) -  211825%00; :%00; [1] -> 220804 entries processed
26 Mar 2018 02:00:40,540 DEBUG - Graphulo.TwoTable(738) -  172083%00; :%00; [1] -> 148010 entries processed
26 Mar 2018 02:00:40,541 DEBUG - Graphulo.TwoTable(738) -  15183%00; :%00; [1] -> 17970 entries processed
26 Mar 2018 02:00:40,608 DEBUG - Graphulo.TwoTable(738) -  11880%00; :%00; [1] -> 13646408 entries processed
26 Mar 2018 02:00:40,699 DEBUG - Graphulo.TwoTable(738) -  9553%00; :%00; [1] -> 378232 entries processed
26 Mar 2018 02:00:40,850 DEBUG - Graphulo.TwoTable(738) -  21054%00; :%00; [1] -> 79936 entries processed
26 Mar 2018 02:00:40,850 DEBUG - Graphulo.TwoTable(738) -  575996%00; :%00; [1] -> 119182 entries processed
26 Mar 2018 02:00:40,864 DEBUG - Graphulo.TwoTable(738) -  9322%00; :%00; [1] -> 30308 entries processed
26 Mar 2018 02:00:40,894 DEBUG - Graphulo.TwoTable(738) -  694420%00; :%00; [1] -> 176 entries processed
26 Mar 2018 02:00:40,895 DEBUG - Graphulo.TwoTable(738) -  8001%00; :%00; [1] -> 20138 entries processed
26 Mar 2018 02:00:40,895 DEBUG - Graphulo.TwoTable(738) -  8292%00; :%00; [1] -> 17468058 entries processed
26 Mar 2018 02:00:41,262 DEBUG - Graphulo.TwoTable(738) -  22121%00; :%00; [1] -> 57320 entries processed
26 Mar 2018 02:00:41,530 DEBUG - Graphulo.TwoTable(738) -  693338%00; :%00; [1] -> 362636 entries processed
26 Mar 2018 02:00:41,561 DEBUG - Graphulo.TwoTable(738) -  606222%00; :%00; [1] -> 72670 entries processed
26 Mar 2018 02:00:41,572 DEBUG - Graphulo.TwoTable(738) -  341%00; :%00; [1] -> 15306 entries processed
26 Mar 2018 02:00:41,572 DEBUG - Graphulo.TwoTable(738) -  421508%00; :%00; [1] -> 1141772 entries processed
26 Mar 2018 02:00:41,573 DEBUG - Graphulo.TwoTable(738) -  588846%00; :%00; [1] -> 38620 entries processed
26 Mar 2018 02:00:41,574 DEBUG - Graphulo.TwoTable(738) -  826%00; :%00; [1] -> 11614 entries processed
26 Mar 2018 02:00:41,574 DEBUG - Graphulo.TwoTable(738) -  46549%00; :%00; [1] -> 138362 entries processed
26 Mar 2018 02:00:41,627 DEBUG - Graphulo.TwoTable(738) -  345850%00; :%00; [1] -> 1369606 entries processed
26 Mar 2018 02:00:41,717 DEBUG - Graphulo.TwoTable(738) -  3731%00; :%00; [1] -> 1619886 entries processed
26 Mar 2018 02:00:42,292 DEBUG - Graphulo.TwoTable(738) -  5505%00; :%00; [1] -> 37348 entries processed
26 Mar 2018 02:00:42,844 DEBUG - Graphulo.TwoTable(738) -  111383%00; :%00; [1] -> 160954 entries processed
26 Mar 2018 02:00:42,942 DEBUG - Graphulo.TwoTable(738) -  482709%00; :%00; [1] -> 48912 entries processed
26 Mar 2018 02:00:43,357 DEBUG - Graphulo.TwoTable(738) -  78540%00; :%00; [1] -> 319718 entries processed
26 Mar 2018 02:00:43,394 DEBUG - Graphulo.TwoTable(738) -  310412%00; :%00; [1] -> 7067456 entries processed
26 Mar 2018 02:00:44,038 DEBUG - Graphulo.TwoTable(738) -  197498%00; :%00; [1] -> 400328 entries processed
26 Mar 2018 02:00:44,137 DEBUG - Graphulo.TwoTable(738) -  154666%00; :%00; [1] -> 86360 entries processed
26 Mar 2018 02:00:44,137 DEBUG - Graphulo.TwoTable(738) -  6506%00; :%00; [1] -> 423240 entries processed
26 Mar 2018 02:00:44,343 DEBUG - Graphulo.TwoTable(738) -  4766%00; :%00; [1] -> 4499306 entries processed
26 Mar 2018 02:00:44,590 DEBUG - Graphulo.TwoTable(738) -  466363%00; :%00; [1] -> 285168 entries processed
26 Mar 2018 02:00:44,645 DEBUG - Graphulo.TwoTable(738) -  78015%00; :%00; [1] -> 249584 entries processed
26 Mar 2018 02:00:44,914 DEBUG - Graphulo.TwoTable(738) -  9125%00; :%00; [1] -> 11674 entries processed
26 Mar 2018 02:00:44,914 DEBUG - Graphulo.TwoTable(738) -  102498%00; :%00; [1] -> 4989520 entries processed
26 Mar 2018 02:00:44,917 DEBUG - Graphulo.TwoTable(738) -  1812%00; :%00; [1] -> 16868 entries processed
26 Mar 2018 02:00:44,933 DEBUG - Graphulo.TwoTable(738) -  167636%00; :%00; [1] -> 80458 entries processed
26 Mar 2018 02:00:44,934 DEBUG - Graphulo.TwoTable(738) -  106717%00; :%00; [1] -> 273786 entries processed
26 Mar 2018 02:00:44,944 DEBUG - Graphulo.TwoTable(738) -  335740%00; :%00; [1] -> 136156 entries processed
26 Mar 2018 02:00:44,948 DEBUG - Graphulo.TwoTable(738) -  104%00; :%00; [1] -> 84552 entries processed
26 Mar 2018 02:00:44,977 DEBUG - Graphulo.TwoTable(738) -  9853%00; :%00; [1] -> 389264 entries processed
26 Mar 2018 02:00:44,983 DEBUG - Graphulo.TwoTable(738) -  200546%00; :%00; [1] -> 451574 entries processed
26 Mar 2018 02:00:45,056 DEBUG - Graphulo.TwoTable(738) -  11715%00; :%00; [1] -> 260660 entries processed
26 Mar 2018 02:00:45,073 DEBUG - Graphulo.TwoTable(738) -  151065%00; :%00; [1] -> 1521218 entries processed
26 Mar 2018 02:00:45,325 DEBUG - Graphulo.TwoTable(738) -  169933%00; :%00; [1] -> 282 entries processed
26 Mar 2018 02:00:45,328 DEBUG - Graphulo.TwoTable(738) -  27804%00; :%00; [1] -> 2704800 entries processed
26 Mar 2018 02:00:46,240 DEBUG - Graphulo.TwoTable(738) -  15744%00; :%00; [1] -> 1241754 entries processed
26 Mar 2018 02:00:46,380 DEBUG - Graphulo.TwoTable(738) -  753702%00; :%00; [1] -> 2873320 entries processed
26 Mar 2018 02:00:46,475 DEBUG - Graphulo.TwoTable(738) -  415035%00; :%00; [1] -> 5316 entries processed
26 Mar 2018 02:00:46,476 DEBUG - Graphulo.TwoTable(738) -  355035%00; :%00; [1] -> 107982 entries processed
26 Mar 2018 02:00:46,492 DEBUG - Graphulo.TwoTable(738) -  356849%00; :%00; [1] -> 135186 entries processed
26 Mar 2018 02:00:46,677 DEBUG - Graphulo.TwoTable(738) -  69444%00; :%00; [1] -> 445414 entries processed
26 Mar 2018 02:00:46,712 DEBUG - Graphulo.TwoTable(738) -  27544%00; :%00; [1] -> 1803744 entries processed
26 Mar 2018 02:00:46,785 DEBUG - Graphulo.TwoTable(738) -  684174%00; :%00; [1] -> 322334 entries processed
26 Mar 2018 02:00:46,837 DEBUG - Graphulo.TwoTable(738) -  33708%00; :%00; [1] -> 736298 entries processed
26 Mar 2018 02:00:46,879 DEBUG - Graphulo.TwoTable(738) -  105015%00; :%00; [1] -> 13352 entries processed
26 Mar 2018 02:00:46,879 DEBUG - Graphulo.TwoTable(738) -  430752%00; :%00; [1] -> 249410 entries processed
26 Mar 2018 02:00:46,885 DEBUG - Graphulo.TwoTable(738) -  31428%00; :%00; [1] -> 94324 entries processed
26 Mar 2018 02:00:46,887 DEBUG - Graphulo.TwoTable(738) -  929%00; :%00; [1] -> 1138702 entries processed
26 Mar 2018 02:00:49,075 DEBUG - Graphulo.TwoTable(738) -  511556%00; :%00; [1] -> 59782 entries processed
26 Mar 2018 02:00:49,851 DEBUG - Graphulo.TwoTable(738) -  24804%00; :%00; [1] -> 88 entries processed
26 Mar 2018 02:00:50,168 DEBUG - Graphulo.TwoTable(738) -  57083%00; :%00; [1] -> 15298 entries processed
26 Mar 2018 02:00:50,223 DEBUG - Graphulo.TwoTable(738) -  100904%00; :%00; [1] -> 38668 entries processed
26 Mar 2018 02:00:50,570 DEBUG - Graphulo.TwoTable(738) -  2694%00; :%00; [1] -> 8400 entries processed
26 Mar 2018 02:00:50,673 DEBUG - Graphulo.TwoTable(738) -  10844%00; :%00; [1] -> 32580 entries processed
26 Mar 2018 02:00:50,828 DEBUG - Graphulo.TwoTable(738) -  2291%00; :%00; [1] -> 32250 entries processed
26 Mar 2018 02:00:50,847 DEBUG - Graphulo.TwoTable(738) -  70634%00; :%00; [1] -> 30116 entries processed
26 Mar 2018 02:00:50,856 DEBUG - Graphulo.TwoTable(738) -  267173%00; :%00; [1] -> 5090642 entries processed
26 Mar 2018 02:00:50,874 DEBUG - Graphulo.TwoTable(738) -  78999%00; :%00; [1] -> 143272 entries processed
26 Mar 2018 02:00:50,874 DEBUG - Graphulo.TwoTable(738) -  14703%00; :%00; [1] -> 211226 entries processed
26 Mar 2018 02:00:50,878 DEBUG - Graphulo.TwoTable(738) -  20364%00; :%00; [1] -> 143568 entries processed
26 Mar 2018 02:00:50,882 DEBUG - Graphulo.TwoTable(738) -  37%00; :%00; [1] -> 505686 entries processed
26 Mar 2018 02:00:50,915 DEBUG - Graphulo.TwoTable(738) -  75800%00; :%00; [1] -> 37246 entries processed
26 Mar 2018 02:00:50,916 DEBUG - Graphulo.TwoTable(738) -  84866%00; :%00; [1] -> 366940 entries processed
26 Mar 2018 02:00:50,935 DEBUG - Graphulo.TwoTable(738) -  827049%00; :%00; [1] -> 11824 entries processed
26 Mar 2018 02:00:50,935 DEBUG - Graphulo.TwoTable(738) -  6780%00; :%00; [1] -> 779714 entries processed
26 Mar 2018 02:00:50,968 DEBUG - Graphulo.TwoTable(738) -  38262%00; :%00; [1] -> 821358 entries processed
26 Mar 2018 02:00:51,018 DEBUG - Graphulo.TwoTable(738) -  2038%00; :%00; [1] -> 47554 entries processed
26 Mar 2018 02:00:51,069 DEBUG - Graphulo.TwoTable(738) -  97524%00; :%00; [1] -> 3716 entries processed
26 Mar 2018 02:00:51,079 DEBUG - Graphulo.TwoTable(738) -  287098%00; :%00; [1] -> 47798 entries processed
26 Mar 2018 02:00:51,083 DEBUG - Graphulo.TwoTable(738) -  174548%00; :%00; [1] -> 123376 entries processed
26 Mar 2018 02:00:51,115 DEBUG - Graphulo.TwoTable(738) -  105778%00; :%00; [1] -> 321888 entries processed
26 Mar 2018 02:00:51,173 DEBUG - Graphulo.TwoTable(738) -  705285%00; :%00; [1] -> 1127752 entries processed
26 Mar 2018 02:00:52,322 DEBUG - Graphulo.TwoTable(738) -  584754%00; :%00; [1] -> 252676 entries processed
26 Mar 2018 02:00:52,467 DEBUG - Graphulo.TwoTable(738) -  16256%00; :%00; [1] -> 126956 entries processed
26 Mar 2018 02:00:52,540 DEBUG - Graphulo.TwoTable(738) -  177769%00; :%00; [1] -> 96180 entries processed
26 Mar 2018 02:00:52,541 DEBUG - Graphulo.TwoTable(738) -  95943%00; :%00; [1] -> 118986 entries processed
26 Mar 2018 02:00:52,543 DEBUG - Graphulo.TwoTable(738) -  29440%00; :%00; [1] -> 832988 entries processed
26 Mar 2018 02:00:52,549 DEBUG - Graphulo.TwoTable(738) -  22015%00; :%00; [1] -> 643566 entries processed
26 Mar 2018 02:00:52,575 DEBUG - Graphulo.TwoTable(738) -  134963%00; :%00; [1] -> 1076692 entries processed
26 Mar 2018 02:00:52,696 DEBUG - Graphulo.TwoTable(738) -  4922%00; :%00; [1] -> 59886 entries processed
26 Mar 2018 02:00:52,723 DEBUG - Graphulo.TwoTable(738) -  697672%00; :%00; [1] -> 425840 entries processed
26 Mar 2018 02:00:53,078 DEBUG - Graphulo.TwoTable(738) -  60180%00; :%00; [1] -> 541048 entries processed
26 Mar 2018 02:00:53,085 DEBUG - Graphulo.TwoTable(738) -  803%00; :%00; [1] -> 274488 entries processed
26 Mar 2018 02:00:53,753 DEBUG - Graphulo.TwoTable(738) -  104696%00; :%00; [1] -> 720114 entries processed
26 Mar 2018 02:00:53,754 DEBUG - Graphulo.TwoTable(738) -  2549%00; :%00; [1] -> 1619848 entries processed
26 Mar 2018 02:00:54,667 DEBUG - Graphulo.TwoTable(738) -  167981%00; :%00; [1] -> 1757480 entries processed
26 Mar 2018 02:00:54,677 DEBUG - Graphulo.TwoTable(738) -  399780%00; :%00; [1] -> 8936288 entries processed
26 Mar 2018 02:00:54,719 DEBUG - Graphulo.TwoTable(738) -  479148%00; :%00; [1] -> 17341776 entries processed
26 Mar 2018 02:00:54,843 DEBUG - Graphulo.TwoTable(738) -  1155018%00; :%00; [1] -> 5236744 entries processed
26 Mar 2018 02:00:54,913 DEBUG - Graphulo.TwoTable(738) -  4788%00; :%00; [1] -> 106054 entries processed
26 Mar 2018 02:00:54,941 DEBUG - Graphulo.TwoTable(738) -  64855%00; :%00; [1] -> 220312 entries processed
26 Mar 2018 02:00:55,035 DEBUG - Graphulo.TwoTable(738) -  155254%00; :%00; [1] -> 4239736 entries processed
26 Mar 2018 02:00:55,261 DEBUG - Graphulo.TwoTable(738) -  104534%00; :%00; [1] -> 1972208 entries processed
26 Mar 2018 02:00:55,577 DEBUG - Graphulo.TwoTable(738) -  96946%00; :%00; [1] -> 294432 entries processed
26 Mar 2018 02:00:55,577 DEBUG - Graphulo.TwoTable(738) -  4736%00; :%00; [1] -> 298472 entries processed
26 Mar 2018 02:00:55,577 DEBUG - Graphulo.TwoTable(738) -  2246%00; :%00; [1] -> 668190 entries processed
26 Mar 2018 02:00:55,577 DEBUG - Graphulo.TwoTable(738) -  74473%00; :%00; [1] -> 219102 entries processed
26 Mar 2018 02:00:55,581 DEBUG - Graphulo.TwoTable(738) -  60709%00; :%00; [1] -> 473648 entries processed
26 Mar 2018 02:00:55,583 DEBUG - Graphulo.TwoTable(738) -  132590%00; :%00; [1] -> 97006 entries processed
26 Mar 2018 02:00:55,795 DEBUG - Graphulo.TwoTable(738) -  775861%00; :%00; [1] -> 4912 entries processed
26 Mar 2018 02:00:55,848 DEBUG - Graphulo.TwoTable(738) -  20418%00; :%00; [1] -> 701190 entries processed
26 Mar 2018 02:00:55,850 DEBUG - Graphulo.TwoTable(738) -  953117%00; :%00; [1] -> 115754 entries processed
26 Mar 2018 02:00:55,850 DEBUG - Graphulo.TwoTable(738) -  106468%00; :%00; [1] -> 323454 entries processed
26 Mar 2018 02:00:55,894 DEBUG - Graphulo.TwoTable(738) -  229430%00; :%00; [1] -> 1182604 entries processed
26 Mar 2018 02:00:56,065 DEBUG - Graphulo.TwoTable(738) -  191127%00; :%00; [1] -> 44368 entries processed
26 Mar 2018 02:00:56,072 DEBUG - Graphulo.TwoTable(738) -  264817%00; :%00; [1] -> 152106 entries processed
26 Mar 2018 02:00:56,077 DEBUG - Graphulo.TwoTable(738) -  47544%00; :%00; [1] -> 147680 entries processed
26 Mar 2018 02:00:56,112 DEBUG - Graphulo.TwoTable(738) -  6401%00; :%00; [1] -> 4046 entries processed
26 Mar 2018 02:00:56,157 DEBUG - Graphulo.TwoTable(738) -  666682%00; :%00; [1] -> 1486032 entries processed
26 Mar 2018 02:00:56,163 DEBUG - Graphulo.TwoTable(738) -  519166%00; :%00; [1] -> 697410 entries processed
26 Mar 2018 02:00:56,311 DEBUG - Graphulo.TwoTable(738) -  678594%00; :%00; [1] -> 163782 entries processed
26 Mar 2018 02:00:58,102 DEBUG - Graphulo.TwoTable(738) -  12591%00; :%00; [1] -> 1317084 entries processed
