nohup: ignoring input
26 Mar 2018 00:56:15,899 DEBUG - Graphulo.TwoTable(738) -  4201401%00; :%00; [1] -> 113592 entries processed
26 Mar 2018 00:57:02,631 DEBUG - Graphulo.TwoTable(738) -  4035754%00; :%00; [1] -> 94494 entries processed
26 Mar 2018 00:57:02,632 DEBUG - Graphulo.TwoTable(738) -  4816137%00; :%00; [1] -> 239510 entries processed
26 Mar 2018 00:57:02,681 DEBUG - Graphulo.TwoTable(738) -  4639156%00; :%00; [1] -> 166440 entries processed
26 Mar 2018 00:57:02,732 DEBUG - Graphulo.TwoTable(738) -  4404657%00; :%00; [1] -> 134076 entries processed
26 Mar 2018 00:57:02,732 DEBUG - Graphulo.TwoTable(738) -  5472406%00; :%00; [1] -> 298010 entries processed
26 Mar 2018 00:57:02,819 DEBUG - Graphulo.TwoTable(738) -  5015377%00; :%00; [1] -> 261362 entries processed
26 Mar 2018 00:57:02,820 DEBUG - Graphulo.TwoTable(738) -  3920971%00; :%00; [1] -> 90586 entries processed
26 Mar 2018 00:57:02,820 DEBUG - Graphulo.TwoTable(738) -  5574549%00; :%00; [1] -> 357328 entries processed
26 Mar 2018 00:57:02,858 DEBUG - Graphulo.TwoTable(738) -  4965360%00; :%00; [1] -> 225268 entries processed
26 Mar 2018 00:57:02,858 DEBUG - Graphulo.TwoTable(738) -  4632214%00; :%00; [1] -> 167592 entries processed
26 Mar 2018 00:57:02,913 DEBUG - Graphulo.TwoTable(738) -  5264083%00; :%00; [1] -> 229032 entries processed
26 Mar 2018 00:57:02,975 DEBUG - Graphulo.TwoTable(738) -  4530930%00; :%00; [1] -> 157058 entries processed
26 Mar 2018 00:57:02,975 DEBUG - Graphulo.TwoTable(738) -  4724835%00; :%00; [1] -> 167378 entries processed
26 Mar 2018 00:57:02,976 DEBUG - Graphulo.TwoTable(738) -  4057189%00; :%00; [1] -> 97178 entries processed
26 Mar 2018 00:57:02,987 DEBUG - Graphulo.TwoTable(738) -  4256311%00; :%00; [1] -> 117268 entries processed
26 Mar 2018 00:57:03,041 DEBUG - Graphulo.TwoTable(738) -  5168999%00; :%00; [1] -> 222512 entries processed
26 Mar 2018 00:57:03,041 DEBUG - Graphulo.TwoTable(738) -  5520418%00; :%00; [1] -> 306622 entries processed
26 Mar 2018 00:57:03,059 DEBUG - Graphulo.TwoTable(738) -  5688552%00; :%00; [1] -> 328910 entries processed
26 Mar 2018 00:57:03,069 DEBUG - Graphulo.TwoTable(738) -  5805927%00; :%00; [1] -> 348078 entries processed
26 Mar 2018 00:57:03,124 DEBUG - Graphulo.TwoTable(738) -  4376394%00; :%00; [1] -> 150576 entries processed
26 Mar 2018 00:57:03,184 DEBUG - Graphulo.TwoTable(738) -  5879828%00; :%00; [1] -> 473684 entries processed
26 Mar 2018 00:57:03,184 DEBUG - Graphulo.TwoTable(738) -  4167177%00; :%00; [1] -> 108236 entries processed
26 Mar 2018 00:57:03,223 DEBUG - Graphulo.TwoTable(738) -  5048311%00; :%00; [1] -> 197602 entries processed
26 Mar 2018 00:57:03,269 DEBUG - Graphulo.TwoTable(738) -  5945379%00; :%00; [1] -> 321786 entries processed
26 Mar 2018 00:57:03,270 DEBUG - Graphulo.TwoTable(738) -  6001381%00; :%00; [1] -> 459774 entries processed
26 Mar 2018 00:57:03,371 DEBUG - Graphulo.TwoTable(738) -  5853366%00; :%00; [1] -> 428590 entries processed
26 Mar 2018 00:57:03,371 DEBUG - Graphulo.TwoTable(738) -  5102417%00; :%00; [1] -> 218064 entries processed
26 Mar 2018 00:57:03,372 DEBUG - Graphulo.TwoTable(738) -  4248187%00; :%00; [1] -> 120248 entries processed
26 Mar 2018 00:57:03,605 DEBUG - Graphulo.TwoTable(738) -  5074435%00; :%00; [1] -> 204868 entries processed
26 Mar 2018 00:57:03,606 DEBUG - Graphulo.TwoTable(738) -  5190478%00; :%00; [1] -> 216152 entries processed
26 Mar 2018 00:57:03,613 DEBUG - Graphulo.TwoTable(738) -  3991990%00; :%00; [1] -> 89810 entries processed
26 Mar 2018 00:57:03,613 DEBUG - Graphulo.TwoTable(738) -  4664344%00; :%00; [1] -> 171900 entries processed
26 Mar 2018 00:57:03,661 DEBUG - Graphulo.TwoTable(738) -  4578212%00; :%00; [1] -> 146068 entries processed
26 Mar 2018 00:57:03,662 DEBUG - Graphulo.TwoTable(738) -  5490590%00; :%00; [1] -> 293166 entries processed
26 Mar 2018 00:57:03,707 DEBUG - Graphulo.TwoTable(738) -  4190200%00; :%00; [1] -> 111744 entries processed
26 Mar 2018 00:57:03,707 DEBUG - Graphulo.TwoTable(738) -  5096579%00; :%00; [1] -> 235180 entries processed
26 Mar 2018 00:57:03,772 DEBUG - Graphulo.TwoTable(738) -  5668654%00; :%00; [1] -> 328008 entries processed
26 Mar 2018 00:57:03,773 DEBUG - Graphulo.TwoTable(738) -  4172931%00; :%00; [1] -> 108674 entries processed
26 Mar 2018 00:57:03,822 DEBUG - Graphulo.TwoTable(738) -  5029780%00; :%00; [1] -> 245298 entries processed
26 Mar 2018 00:57:03,881 DEBUG - Graphulo.TwoTable(738) -  5282744%00; :%00; [1] -> 253550 entries processed
26 Mar 2018 00:57:03,881 DEBUG - Graphulo.TwoTable(738) -  4786159%00; :%00; [1] -> 175708 entries processed
26 Mar 2018 00:57:03,988 DEBUG - Graphulo.TwoTable(738) -  4402111%00; :%00; [1] -> 143374 entries processed
26 Mar 2018 00:57:03,988 DEBUG - Graphulo.TwoTable(738) -  4419938%00; :%00; [1] -> 136218 entries processed
26 Mar 2018 00:57:03,988 DEBUG - Graphulo.TwoTable(738) -  4414825%00; :%00; [1] -> 142796 entries processed
26 Mar 2018 00:57:04,090 DEBUG - Graphulo.TwoTable(738) -  5592866%00; :%00; [1] -> 356882 entries processed
26 Mar 2018 00:57:04,091 DEBUG - Graphulo.TwoTable(738) -  4957029%00; :%00; [1] -> 230700 entries processed
26 Mar 2018 00:57:04,108 DEBUG - Graphulo.TwoTable(738) -  5895106%00; :%00; [1] -> 462410 entries processed
26 Mar 2018 00:57:04,108 DEBUG - Graphulo.TwoTable(738) -  5619555%00; :%00; [1] -> 397984 entries processed
26 Mar 2018 00:57:04,202 DEBUG - Graphulo.TwoTable(738) -  5303163%00; :%00; [1] -> 282080 entries processed
26 Mar 2018 00:57:04,203 DEBUG - Graphulo.TwoTable(738) -  4592454%00; :%00; [1] -> 162448 entries processed
26 Mar 2018 00:57:04,203 DEBUG - Graphulo.TwoTable(738) -  5224786%00; :%00; [1] -> 259714 entries processed
26 Mar 2018 00:57:04,252 DEBUG - Graphulo.TwoTable(738) -  4437536%00; :%00; [1] -> 163012 entries processed
26 Mar 2018 00:57:04,253 DEBUG - Graphulo.TwoTable(738) -  4876003%00; :%00; [1] -> 194472 entries processed
26 Mar 2018 00:57:04,325 DEBUG - Graphulo.TwoTable(738) -  4994704%00; :%00; [1] -> 189078 entries processed
26 Mar 2018 00:57:04,325 DEBUG - Graphulo.TwoTable(738) -  4010983%00; :%00; [1] -> 93184 entries processed
26 Mar 2018 00:57:04,442 DEBUG - Graphulo.TwoTable(738) -  4218042%00; :%00; [1] -> 112432 entries processed
26 Mar 2018 00:57:04,443 DEBUG - Graphulo.TwoTable(738) -  4961276%00; :%00; [1] -> 208096 entries processed
26 Mar 2018 00:57:04,443 DEBUG - Graphulo.TwoTable(738) -  3969906%00; :%00; [1] -> 92844 entries processed
26 Mar 2018 00:57:04,556 DEBUG - Graphulo.TwoTable(738) -  4992605%00; :%00; [1] -> 201698 entries processed
26 Mar 2018 00:57:04,557 DEBUG - Graphulo.TwoTable(738) -  5138118%00; :%00; [1] -> 221688 entries processed
26 Mar 2018 00:57:04,740 DEBUG - Graphulo.TwoTable(738) -  5215302%00; :%00; [1] -> 239918 entries processed
26 Mar 2018 00:57:04,740 DEBUG - Graphulo.TwoTable(738) -  5530135%00; :%00; [1] -> 272644 entries processed
26 Mar 2018 00:57:04,740 DEBUG - Graphulo.TwoTable(738) -  4917536%00; :%00; [1] -> 177016 entries processed
26 Mar 2018 00:57:04,836 DEBUG - Graphulo.TwoTable(738) -  4306517%00; :%00; [1] -> 137066 entries processed
26 Mar 2018 00:57:04,837 DEBUG - Graphulo.TwoTable(738) -  4738221%00; :%00; [1] -> 186490 entries processed
26 Mar 2018 00:57:04,913 DEBUG - Graphulo.TwoTable(738) -  4373851%00; :%00; [1] -> 145438 entries processed
26 Mar 2018 00:57:04,914 DEBUG - Graphulo.TwoTable(738) -  4818101%00; :%00; [1] -> 202880 entries processed
26 Mar 2018 00:57:04,914 DEBUG - Graphulo.TwoTable(738) -  4447470%00; :%00; [1] -> 143050 entries processed
26 Mar 2018 00:57:05,182 DEBUG - Graphulo.TwoTable(738) -  5569886%00; :%00; [1] -> 343664 entries processed
26 Mar 2018 00:57:05,189 DEBUG - Graphulo.TwoTable(738) -  5627144%00; :%00; [1] -> 376136 entries processed
26 Mar 2018 00:57:05,190 DEBUG - Graphulo.TwoTable(738) -  5630226%00; :%00; [1] -> 619350 entries processed
26 Mar 2018 00:57:05,198 DEBUG - Graphulo.TwoTable(738) -  5060295%00; :%00; [1] -> 191802 entries processed
26 Mar 2018 00:57:05,198 DEBUG - Graphulo.TwoTable(738) -  5799990%00; :%00; [1] -> 683100 entries processed
26 Mar 2018 00:57:16,698 DEBUG - Graphulo.TwoTable(738) -  4127863%00; :%00; [1] -> 96778 entries processed
26 Mar 2018 00:57:16,756 DEBUG - Graphulo.TwoTable(738) -  3938072%00; :%00; [1] -> 88504 entries processed
26 Mar 2018 00:57:16,757 DEBUG - Graphulo.TwoTable(738) -  4655264%00; :%00; [1] -> 166888 entries processed
26 Mar 2018 00:57:16,837 DEBUG - Graphulo.TwoTable(738) -  3973091%00; :%00; [1] -> 95642 entries processed
26 Mar 2018 00:57:16,959 DEBUG - Graphulo.TwoTable(738) -  4215398%00; :%00; [1] -> 116610 entries processed
26 Mar 2018 00:57:17,013 DEBUG - Graphulo.TwoTable(738) -  5717901%00; :%00; [1] -> 353880 entries processed
26 Mar 2018 00:57:17,014 DEBUG - Graphulo.TwoTable(738) -  4533277%00; :%00; [1] -> 147580 entries processed
26 Mar 2018 00:57:17,072 DEBUG - Graphulo.TwoTable(738) -  4170082%00; :%00; [1] -> 106590 entries processed
26 Mar 2018 00:57:17,142 DEBUG - Graphulo.TwoTable(738) -  5736404%00; :%00; [1] -> 308274 entries processed
26 Mar 2018 00:57:17,142 DEBUG - Graphulo.TwoTable(738) -  4608793%00; :%00; [1] -> 154222 entries processed
26 Mar 2018 00:57:17,209 DEBUG - Graphulo.TwoTable(738) -  5988575%00; :%00; [1] -> 581138 entries processed
26 Mar 2018 00:57:17,209 DEBUG - Graphulo.TwoTable(738) -  4566354%00; :%00; [1] -> 165676 entries processed
26 Mar 2018 00:57:17,280 DEBUG - Graphulo.TwoTable(738) -  5845909%00; :%00; [1] -> 468604 entries processed
26 Mar 2018 00:57:17,325 DEBUG - Graphulo.TwoTable(738) -  5528472%00; :%00; [1] -> 318148 entries processed
26 Mar 2018 00:57:17,361 DEBUG - Graphulo.TwoTable(738) -  5417385%00; :%00; [1] -> 264646 entries processed
26 Mar 2018 00:57:17,361 DEBUG - Graphulo.TwoTable(738) -  5186591%00; :%00; [1] -> 199708 entries processed
26 Mar 2018 00:57:17,411 DEBUG - Graphulo.TwoTable(738) -  5293847%00; :%00; [1] -> 232080 entries processed
26 Mar 2018 00:57:17,412 DEBUG - Graphulo.TwoTable(738) -  5786369%00; :%00; [1] -> 413944 entries processed
26 Mar 2018 00:57:17,447 DEBUG - Graphulo.TwoTable(738) -  6004312%00; :%00; [1] -> 543508 entries processed
26 Mar 2018 00:57:17,448 DEBUG - Graphulo.TwoTable(738) -  5487352%00; :%00; [1] -> 312094 entries processed
26 Mar 2018 00:57:17,485 DEBUG - Graphulo.TwoTable(738) -  5874062%00; :%00; [1] -> 522466 entries processed
26 Mar 2018 00:57:17,522 DEBUG - Graphulo.TwoTable(738) -  5535184%00; :%00; [1] -> 349882 entries processed
26 Mar 2018 00:57:17,584 DEBUG - Graphulo.TwoTable(738) -  5280943%00; :%00; [1] -> 229404 entries processed
26 Mar 2018 00:57:17,584 DEBUG - Graphulo.TwoTable(738) -  5653216%00; :%00; [1] -> 460456 entries processed
26 Mar 2018 00:57:17,623 DEBUG - Graphulo.TwoTable(738) -   :%00; [1] -> 85332 entries processed
26 Mar 2018 00:57:17,623 DEBUG - Graphulo.TwoTable(738) -  4345645%00; :%00; [1] -> 140312 entries processed
26 Mar 2018 00:57:17,653 DEBUG - Graphulo.TwoTable(738) -  3927461%00; :%00; [1] -> 90240 entries processed
26 Mar 2018 00:57:17,653 DEBUG - Graphulo.TwoTable(738) -  3881644%00; :%00; [1] -> 84112 entries processed
26 Mar 2018 00:57:17,671 DEBUG - Graphulo.TwoTable(738) -  5007271%00; :%00; [1] -> 186552 entries processed
26 Mar 2018 00:57:17,671 DEBUG - Graphulo.TwoTable(738) -  5750076%00; :%00; [1] -> 388250 entries processed
26 Mar 2018 00:57:17,782 DEBUG - Graphulo.TwoTable(738) -  5563053%00; :%00; [1] -> 252064 entries processed
26 Mar 2018 00:57:17,782 DEBUG - Graphulo.TwoTable(738) -  5062300%00; :%00; [1] -> 192748 entries processed
26 Mar 2018 00:57:17,796 DEBUG - Graphulo.TwoTable(738) -  4686865%00; :%00; [1] -> 167966 entries processed
26 Mar 2018 00:57:17,817 DEBUG - Graphulo.TwoTable(738) -  4677850%00; :%00; [1] -> 163622 entries processed
26 Mar 2018 00:57:17,818 DEBUG - Graphulo.TwoTable(738) -  5719441%00; :%00; [1] -> 428748 entries processed
26 Mar 2018 00:57:17,921 DEBUG - Graphulo.TwoTable(738) -  5881503%00; :%00; [1] -> 496070 entries processed
26 Mar 2018 00:57:17,921 DEBUG - Graphulo.TwoTable(738) -  5876995%00; :%00; [1] -> 539506 entries processed
26 Mar 2018 00:57:17,951 DEBUG - Graphulo.TwoTable(738) -  5624049%00; :%00; [1] -> 375320 entries processed
26 Mar 2018 00:57:18,033 DEBUG - Graphulo.TwoTable(738) -  4378886%00; :%00; [1] -> 125792 entries processed
26 Mar 2018 00:57:18,033 DEBUG - Graphulo.TwoTable(738) -  4861475%00; :%00; [1] -> 202986 entries processed
26 Mar 2018 00:57:18,110 DEBUG - Graphulo.TwoTable(738) -  5969830%00; :%00; [1] -> 446750 entries processed
26 Mar 2018 00:57:18,111 DEBUG - Graphulo.TwoTable(738) -  5180716%00; :%00; [1] -> 195908 entries processed
26 Mar 2018 00:57:18,211 DEBUG - Graphulo.TwoTable(738) -  3917681%00; :%00; [1] -> 89266 entries processed
26 Mar 2018 00:57:18,211 DEBUG - Graphulo.TwoTable(738) -  5754894%00; :%00; [1] -> 470932 entries processed
26 Mar 2018 00:57:18,342 DEBUG - Graphulo.TwoTable(738) -  4094270%00; :%00; [1] -> 96946 entries processed
26 Mar 2018 00:57:18,343 DEBUG - Graphulo.TwoTable(738) -  5342350%00; :%00; [1] -> 282624 entries processed
26 Mar 2018 00:57:18,343 DEBUG - Graphulo.TwoTable(738) -  5312191%00; :%00; [1] -> 246298 entries processed
26 Mar 2018 00:57:18,448 DEBUG - Graphulo.TwoTable(738) -  4936340%00; :%00; [1] -> 218832 entries processed
26 Mar 2018 00:57:18,448 DEBUG - Graphulo.TwoTable(738) -  5856280%00; :%00; [1] -> 322300 entries processed
26 Mar 2018 00:57:18,566 DEBUG - Graphulo.TwoTable(738) -  4355949%00; :%00; [1] -> 139260 entries processed
26 Mar 2018 00:57:18,572 DEBUG - Graphulo.TwoTable(738) -  4494521%00; :%00; [1] -> 140142 entries processed
26 Mar 2018 00:57:18,572 DEBUG - Graphulo.TwoTable(738) -  5795584%00; :%00; [1] -> 964306 entries processed
26 Mar 2018 00:57:18,631 DEBUG - Graphulo.TwoTable(738) -  4417401%00; :%00; [1] -> 132384 entries processed
26 Mar 2018 00:57:18,700 DEBUG - Graphulo.TwoTable(738) -  5758019%00; :%00; [1] -> 348320 entries processed
26 Mar 2018 00:57:18,772 DEBUG - Graphulo.TwoTable(738) -  5440917%00; :%00; [1] -> 349890 entries processed
26 Mar 2018 00:57:18,773 DEBUG - Graphulo.TwoTable(738) -  5599183%00; :%00; [1] -> 538796 entries processed
26 Mar 2018 00:57:18,825 DEBUG - Graphulo.TwoTable(738) -  4944544%00; :%00; [1] -> 204976 entries processed
26 Mar 2018 00:57:18,833 DEBUG - Graphulo.TwoTable(738) -  5052295%00; :%00; [1] -> 212904 entries processed
26 Mar 2018 00:57:18,842 DEBUG - Graphulo.TwoTable(738) -  4272392%00; :%00; [1] -> 124642 entries processed
26 Mar 2018 00:57:18,842 DEBUG - Graphulo.TwoTable(738) -  4884290%00; :%00; [1] -> 237988 entries processed
26 Mar 2018 00:57:18,849 DEBUG - Graphulo.TwoTable(738) -  5572999%00; :%00; [1] -> 499516 entries processed
26 Mar 2018 00:57:18,874 DEBUG - Graphulo.TwoTable(738) -  5657863%00; :%00; [1] -> 495368 entries processed
26 Mar 2018 00:57:18,877 DEBUG - Graphulo.TwoTable(738) -  4713800%00; :%00; [1] -> 179214 entries processed
26 Mar 2018 00:57:18,888 DEBUG - Graphulo.TwoTable(738) -  4747124%00; :%00; [1] -> 175074 entries processed
26 Mar 2018 00:57:18,892 DEBUG - Graphulo.TwoTable(738) -  5434073%00; :%00; [1] -> 284594 entries processed
26 Mar 2018 00:57:18,892 DEBUG - Graphulo.TwoTable(738) -  5981591%00; :%00; [1] -> 756130 entries processed
26 Mar 2018 00:57:18,896 DEBUG - Graphulo.TwoTable(738) -  5386959%00; :%00; [1] -> 304240 entries processed
26 Mar 2018 00:57:19,020 DEBUG - Graphulo.TwoTable(738) -  4296058%00; :%00; [1] -> 138278 entries processed
26 Mar 2018 00:57:19,020 DEBUG - Graphulo.TwoTable(738) -  4846965%00; :%00; [1] -> 184562 entries processed
26 Mar 2018 00:57:19,026 DEBUG - Graphulo.TwoTable(738) -  4081955%00; :%00; [1] -> 95800 entries processed
26 Mar 2018 00:57:26,393 DEBUG - Graphulo.TwoTable(738) -  4269738%00; :%00; [1] -> 118732 entries processed
26 Mar 2018 00:57:26,462 DEBUG - Graphulo.TwoTable(738) -  5743982%00; :%00; [1] -> 372768 entries processed
26 Mar 2018 00:57:26,463 DEBUG - Graphulo.TwoTable(738) -  3885078%00; :%00; [1] -> 86068 entries processed
26 Mar 2018 00:57:26,539 DEBUG - Graphulo.TwoTable(738) -  3865009%00; :%00; [1] -> 84208 entries processed
26 Mar 2018 00:57:26,539 DEBUG - Graphulo.TwoTable(738) -  3868332%00; :%00; [1] -> 85302 entries processed
26 Mar 2018 00:57:26,613 DEBUG - Graphulo.TwoTable(738) -  4718153%00; :%00; [1] -> 166246 entries processed
26 Mar 2018 00:57:26,613 DEBUG - Graphulo.TwoTable(738) -  4293411%00; :%00; [1] -> 124676 entries processed
26 Mar 2018 00:57:26,638 DEBUG - Graphulo.TwoTable(738) -  4573533%00; :%00; [1] -> 178276 entries processed
26 Mar 2018 00:57:26,638 DEBUG - Graphulo.TwoTable(738) -  4779755%00; :%00; [1] -> 176674 entries processed
26 Mar 2018 00:57:26,686 DEBUG - Graphulo.TwoTable(738) -  4499484%00; :%00; [1] -> 151598 entries processed
26 Mar 2018 00:57:26,687 DEBUG - Graphulo.TwoTable(738) -  4121762%00; :%00; [1] -> 97716 entries processed
26 Mar 2018 00:57:26,779 DEBUG - Graphulo.TwoTable(738) -  4020370%00; :%00; [1] -> 92300 entries processed
26 Mar 2018 00:57:26,779 DEBUG - Graphulo.TwoTable(738) -  3911246%00; :%00; [1] -> 89068 entries processed
26 Mar 2018 00:57:26,847 DEBUG - Graphulo.TwoTable(738) -  3947643%00; :%00; [1] -> 90328 entries processed
26 Mar 2018 00:57:26,848 DEBUG - Graphulo.TwoTable(738) -  4990388%00; :%00; [1] -> 177876 entries processed
26 Mar 2018 00:57:26,848 DEBUG - Graphulo.TwoTable(738) -  3957209%00; :%00; [1] -> 93968 entries processed
26 Mar 2018 00:57:26,911 DEBUG - Graphulo.TwoTable(738) -  5017380%00; :%00; [1] -> 205794 entries processed
26 Mar 2018 00:57:26,911 DEBUG - Graphulo.TwoTable(738) -  3934821%00; :%00; [1] -> 87532 entries processed
26 Mar 2018 00:57:26,992 DEBUG - Graphulo.TwoTable(738) -  4044878%00; :%00; [1] -> 95286 entries processed
26 Mar 2018 00:57:27,046 DEBUG - Graphulo.TwoTable(738) -  4103386%00; :%00; [1] -> 96554 entries processed
26 Mar 2018 00:57:27,047 DEBUG - Graphulo.TwoTable(738) -  5371598%00; :%00; [1] -> 264538 entries processed
26 Mar 2018 00:57:27,047 DEBUG - Graphulo.TwoTable(738) -  5076443%00; :%00; [1] -> 222288 entries processed
26 Mar 2018 00:57:27,076 DEBUG - Graphulo.TwoTable(738) -  5464195%00; :%00; [1] -> 331042 entries processed
26 Mar 2018 00:57:27,077 DEBUG - Graphulo.TwoTable(738) -  5239822%00; :%00; [1] -> 207402 entries processed
26 Mar 2018 00:57:27,124 DEBUG - Graphulo.TwoTable(738) -  5928827%00; :%00; [1] -> 389700 entries processed
26 Mar 2018 00:57:27,125 DEBUG - Graphulo.TwoTable(738) -  5056291%00; :%00; [1] -> 222752 entries processed
26 Mar 2018 00:57:27,190 DEBUG - Graphulo.TwoTable(738) -  4004760%00; :%00; [1] -> 95552 entries processed
26 Mar 2018 00:57:27,203 DEBUG - Graphulo.TwoTable(738) -  5393765%00; :%00; [1] -> 257040 entries processed
26 Mar 2018 00:57:27,204 DEBUG - Graphulo.TwoTable(738) -  4755816%00; :%00; [1] -> 180094 entries processed
26 Mar 2018 00:57:27,236 DEBUG - Graphulo.TwoTable(738) -  5163328%00; :%00; [1] -> 229762 entries processed
26 Mar 2018 00:57:27,290 DEBUG - Graphulo.TwoTable(738) -  5917229%00; :%00; [1] -> 519110 entries processed
26 Mar 2018 00:57:27,290 DEBUG - Graphulo.TwoTable(738) -  5031806%00; :%00; [1] -> 201464 entries processed
26 Mar 2018 00:57:27,341 DEBUG - Graphulo.TwoTable(738) -  5745712%00; :%00; [1] -> 375778 entries processed
26 Mar 2018 00:57:27,342 DEBUG - Graphulo.TwoTable(738) -  4981925%00; :%00; [1] -> 199008 entries processed
26 Mar 2018 00:57:27,461 DEBUG - Graphulo.TwoTable(738) -  5108437%00; :%00; [1] -> 221420 entries processed
26 Mar 2018 00:57:27,510 DEBUG - Graphulo.TwoTable(738) -  5357990%00; :%00; [1] -> 242978 entries processed
26 Mar 2018 00:57:27,511 DEBUG - Graphulo.TwoTable(738) -  5308477%00; :%00; [1] -> 231288 entries processed
26 Mar 2018 00:57:27,511 DEBUG - Graphulo.TwoTable(738) -  4585296%00; :%00; [1] -> 145308 entries processed
26 Mar 2018 00:57:27,589 DEBUG - Graphulo.TwoTable(738) -  4518998%00; :%00; [1] -> 138716 entries processed
26 Mar 2018 00:57:27,693 DEBUG - Graphulo.TwoTable(738) -  5753203%00; :%00; [1] -> 493034 entries processed
26 Mar 2018 00:57:27,731 DEBUG - Graphulo.TwoTable(738) -  5188587%00; :%00; [1] -> 209726 entries processed
26 Mar 2018 00:57:27,731 DEBUG - Graphulo.TwoTable(738) -  5765706%00; :%00; [1] -> 441574 entries processed
26 Mar 2018 00:57:27,731 DEBUG - Graphulo.TwoTable(738) -  5585112%00; :%00; [1] -> 288660 entries processed
26 Mar 2018 00:57:27,774 DEBUG - Graphulo.TwoTable(738) -  5253120%00; :%00; [1] -> 246316 entries processed
26 Mar 2018 00:57:27,774 DEBUG - Graphulo.TwoTable(738) -  4902952%00; :%00; [1] -> 184652 entries processed
26 Mar 2018 00:57:27,825 DEBUG - Graphulo.TwoTable(738) -  4715947%00; :%00; [1] -> 177614 entries processed
26 Mar 2018 00:57:27,885 DEBUG - Graphulo.TwoTable(738) -  4597131%00; :%00; [1] -> 169652 entries processed
26 Mar 2018 00:57:27,952 DEBUG - Graphulo.TwoTable(738) -  5741183%00; :%00; [1] -> 462786 entries processed
26 Mar 2018 00:57:27,952 DEBUG - Graphulo.TwoTable(738) -  4657488%00; :%00; [1] -> 175576 entries processed
26 Mar 2018 00:57:27,953 DEBUG - Graphulo.TwoTable(738) -  4432473%00; :%00; [1] -> 143842 entries processed
26 Mar 2018 00:57:28,031 DEBUG - Graphulo.TwoTable(738) -  4467580%00; :%00; [1] -> 160626 entries processed
